Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Total TCP Flow Time,Label
10.16.0.6-144.122.71.18-34916-6642-6,10.16.0.6,34916,144.122.71.18,6642,6,2023-03-19 15:52:15.787247,832,10,9,474.0,16238.0,207.0,0.0,47.4,75.95934585172665,6740.0,0.0,1804.2222222222224,2858.650283690617,2.0086538461538464E7,22836.538461538465,46.22222222222223,70.68701149978857,312.0,5.0,832.0,92.44444444444444,96.52604714675608,312.0,9.0,730.0,91.25,121.92474259617224,377.0,9.0,4,6,0,0,1,0,328,296,12019.23076923077,10817.307692307693,0.0,6740.0,879.5789473684213,2108.8027755574562,4447049.146198831,0,2,1,10,18,0,0,0,0.9,879.578947368421,47.4,1804.2222222222222,0,0,0,0,0,0,0,24,0,854,65280,503,4,32,0,0,0,0,0,0,0,0,832,0
10.16.0.4-144.122.71.18-52536-6443-6,10.16.0.4,52536,144.122.71.18,6443,6,2023-03-19 15:52:26.301226,108544097,7,6,852.0,89.0,852.0,0.0,121.71428571428572,322.0257310038616,58.0,0.0,14.833333333333334,24.514621487321943,8.669287653662087,0.1197669920272127,9045341.416666666,1.3891662252744509E7,3.1488086E7,8.0,1.08544087E8,1.8090681166666668E7,1.5106020502077183E7,3.1488095E7,11.0,1.08544089E8,2.17088178E7,1.3699677143929275E7,3.1488096E7,948.0,1,2,0,0,0,0,224,192,0.06448991878388376,0.055277073243328936,0.0,852.0,72.3846153846154,234.89626733998224,55176.256410256414,0,0,0,3,13,0,0,0,0.8571428571428571,72.38461538461539,121.71428571428571,14.833333333333334,0,0,0,0,0,0,0,65,0,6,1618,993,1,32,10641.75,21265.500015674843,42540.0,8.0,2.712538E7,7335593.745673261,3.1488086E7,1.6153194E7,3096576007,0
10.16.0.6-144.122.71.18-51336-6642-6,10.16.0.6,51336,144.122.71.18,6642,6,2023-03-19 15:17:03.908676,1143,12,10,528.0,21205.0,261.0,0.0,44.0,83.35902634224607,6740.0,0.0,2120.5,2951.481144179045,1.9013998250218723E7,19247.594050743657,54.42857142857142,88.78376621239461,380.0,4.0,1143.0,103.9090909090909,121.61205083827387,380.0,13.0,1114.0,123.77777777777777,156.008635800857,495.0,8.0,4,6,0,0,0,0,392,328,10498.687664041996,8748.906386701663,0.0,6740.0,987.8636363636366,2203.8580737177494,4856990.40909091,2,2,0,10,21,0,0,0,0.8333333333333334,987.8636363636364,44.0,2120.5,0,0,0,0,0,0,0,24,0,963,65280,503,4,32,0,0,0,0,0,0,0,0,1143,0
10.16.0.6-144.122.71.18-51368-6642-6,10.16.0.6,51368,144.122.71.18,6642,6,2023-03-19 15:17:09.986246,1082,12,10,528.0,21205.0,261.0,0.0,44.0,83.35902634224607,6740.0,0.0,2120.5,2951.481144179045,2.0085951940850276E7,20332.717190388168,51.523809523809526,74.25201616630962,304.0,4.0,1082.0,98.36363636363636,98.43909053549075,304.0,7.0,1048.0,116.44444444444444,132.06448340783294,390.0,8.0,4,6,0,0,0,0,392,328,11090.573012939001,9242.144177449167,0.0,6740.0,987.8636363636366,2203.8580737177494,4856990.40909091,2,2,0,10,21,0,0,0,0.8333333333333334,987.8636363636364,44.0,2120.5,0,0,0,0,0,0,0,24,0,963,65280,503,4,32,0,0,0,0,0,0,0,0,1082,0
10.16.0.5-144.122.71.18-34528-6443-6,10.16.0.5,34528,144.122.71.18,6443,6,2023-03-19 15:52:44.733339,110591895,7,6,116.0,90.0,116.0,0.0,16.57142857142857,43.84387886907035,59.0,0.0,15.0,24.867649667791284,1.8627043148143905,0.11754930142032562,9215991.25,1.399311174969507E7,3.0872321E7,9.0,1.10591884E8,1.8431980666666668E7,1.5064406772305354E7,3.0872321E7,19.0,1.10591886E8,2.21183772E7,1.3505630027143762E7,3.0914869E7,828.0,1,2,0,0,0,0,224,192,0.06329577768786764,0.054253523732457974,0.0,116.0,15.846153846153847,34.920973053086,1219.474358974359,0,0,0,3,13,0,0,0,0.8571428571428571,15.846153846153847,16.571428571428573,15.0,0,0,0,0,0,0,0,8,0,6,942,502,1,32,10848.5,21670.33419985334,43354.0,9.0,2.76371225E7,6267612.739716269,3.0872321E7,1.8236321E7,3119103912,0
10.16.0.2-144.122.71.18-37818-6642-6,10.16.0.2,37818,144.122.71.18,6642,6,2023-03-19 15:46:50.829594,5333,14,8,474.0,16238.0,207.0,0.0,33.857142857142854,66.99466929753227,6740.0,0.0,2029.75,2969.1973783210456,3133695.8559909994,4125.257828614288,253.952380952381,336.251762254189,1326.0,4.0,5333.0,410.23076923076917,421.75568635687534,1475.0,4.0,4678.0,668.2857142857142,569.7665353124073,1461.0,11.0,4,6,0,0,1,0,444,264,2625.1640727545473,1500.0937558597411,0.0,6740.0,759.6363636363636,1976.6658446666856,3907207.8614718616,1,2,1,10,20,0,0,0,0.5714285714285714,759.6363636363636,33.857142857142854,2029.75,0,0,0,0,0,0,0,21,0,738,65280,504,4,20,0,0,0,0,0,0,0,0,5333,0
100.64.0.2-100.64.0.1-0-0-0,100.64.0.2,0,100.64.0.1,0,0,2023-03-19 15:53:19.246244,117306128,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40918578439482717,2495875.063829786,2576962.159446825,5101509.0,114.0,1.17306014E8,5100261.47826087,4663.386750865002,5101686.0,5078901.0,1.17305926E8,5100257.652173912,4661.864829839851,5101651.0,5078904.0,0,0,0,0,0,0,0,0,0.20459289219741358,0.20459289219741358,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.0869565217391,23.544760164955935,202.0,119.0,5100105.391304348,4655.12802029939,5101509.0,5078782.0,0,0
10.16.0.6-144.122.71.18-52748-6642-6,10.16.0.6,52748,144.122.71.18,6642,6,2023-03-19 15:40:32.176819,1071,12,10,528.0,21205.0,261.0,0.0,44.0,83.35902634224607,6740.0,0.0,2120.5,2951.481144179045,2.0292250233426705E7,20541.54995331466,51.00000000000001,74.93597267000676,322.0,4.0,1071.0,97.36363636363636,97.60765618256872,322.0,7.0,1043.0,115.88888888888889,133.55564799405195,417.0,8.0,4,6,0,0,0,0,392,328,11204.481792717088,9337.068160597573,0.0,6740.0,987.8636363636366,2203.8580737177494,4856990.40909091,2,2,0,10,21,0,0,0,0.8333333333333334,987.8636363636364,44.0,2120.5,0,0,0,0,0,0,0,24,0,963,65280,503,4,32,0,0,0,0,0,0,0,0,1071,0
10.16.0.6-144.122.71.18-34788-6443-6,10.16.0.6,34788,144.122.71.18,6443,6,2023-03-19 15:53:23.310204,116546813,341,386,10800.0,812302.0,48.0,0.0,31.671554252199407,20.88252957380223,15675.0,0.0,2104.4093264248704,3626.7310297135114,7062.415340349118,6.237836808115894,160532.80027548215,938632.538521891,5928428.0,0.0,1.16506569E8,342666.37941176456,1353790.0010896467,5970514.0,5.0,1.16546796E8,302718.9506493505,1273641.9542000166,5928440.0,3.0,240,280,0,0,0,0,10924,12352,2.9258629320048417,3.3119738761110527,0.0,15675.0,1132.1898211829446,2836.6870527064943,8046793.434992658,0,0,0,520,727,0,0,0,1.1319648093841643,1132.1898211829437,31.671554252199414,2104.4093264248704,183,4,853,13653,4,32417315,0,14,0,1117,12709,502,239,32,241407.8947368421,26437.46551748681,300033.0,211531.0,5879272.789473684,26277.26532274822,5928428.0,5844696.0,3177469344,0
10.16.0.6-144.122.71.18-0-0-0,10.16.0.6,0,144.122.71.18,0,0,2023-03-19 15:53:23.825657,116493873,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300970936042277,978940.1092436974,2163385.802037203,5986084.0,7.0,1.16493865E8,1974472.288135593,2742694.370762803,5986096.0,100088.0,1.16493856E8,1974472.1355932201,2742700.694245901,5986101.0,100083.0,0,0,0,0,0,0,0,0,0.5150485468021139,0.5150485468021139,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200661.68421052632,93.68864073893074,200826.0,200531.0,5920042.421052631,28913.390975493538,5986084.0,5890940.0,0,0
10.16.0.6-114.114.114.114-0-0-0,10.16.0.6,0,114.114.114.114,0,0,2023-03-19 15:53:24.129638,116457533,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.030418530332426,978634.7310924369,2179057.9393205703,6020810.0,651.0,1.16293825E8,1971081.7796610172,2882905.70479558,6184424.0,1065.0,1.16293836E8,1971081.9661016946,2883066.473551376,6184581.0,651.0,0,0,0,0,0,0,0,0,0.515209265166213,0.515209265166213,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165822.00000000003,160.3991548883225,166272.0,165546.0,5954788.684210527,28983.480689777945,6020810.0,5926520.0,0,0
10.16.0.2-144.122.71.18-56026-6443-6,10.16.0.2,56026,144.122.71.18,6443,6,2023-03-19 15:53:33.118682,115996485,494,307,10260.0,773684.0,96.0,0.0,20.769230769230763,29.655756252712028,13480.0,0.0,2520.143322475568,3793.4795371794717,6758.342720471228,6.905381658763194,144995.6062500001,916451.9125712004,6346684.0,1.0,1.15996451E8,235286.9188640975,1159221.72812277,6388669.0,1.0,1.15993795E8,379064.6895424837,1453983.8537828606,6346695.0,6.0,188,246,0,0,0,0,15868,9824,4.258749737114878,2.646631921648315,0.0,13480.0,978.7066167290885,2642.602665000673,6983348.845068659,0,0,0,434,801,0,0,0,0.6214574898785425,978.7066167290886,20.76923076923077,2520.14332247557,183,4,883,12827,4,5417866,0,12,0,965,1083,502,187,32,250646.50000000003,41631.07290905225,354668.0,220631.0,6177177.333333334,99812.44384461938,6346684.0,5971394.0,3186005300,0
10.16.0.2-144.122.71.18-0-0-0,10.16.0.2,0,144.122.71.18,0,0,2023-03-19 15:53:33.708207,115909673,57,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9835244725433744,1025749.3185840703,2275264.3046562555,6442280.0,5.0,1.15909664E8,2069815.428571428,2888188.025743891,6442287.0,99034.0,1.15909656E8,2069815.2857142854,2888193.675351887,6442294.0,99033.0,0,0,0,0,0,0,0,0,0.4917622362716872,0.4917622362716872,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200755.16666666666,902.4966188628242,204189.0,200004.0,6227538.666666666,117823.95606057666,6442280.0,5991523.0,0,0
100.64.0.2-10.16.0.4-53312-8080-6,100.64.0.2,53312,10.16.0.4,8080,6,2023-03-19 15:29:51.002356,256,5,5,107.0,137.0,107.0,0.0,21.4,47.8518547184955,137.0,0.0,27.4,61.26826258349424,953125.0,39062.5,28.444444444444443,18.249048681445775,60.0,7.0,244.0,61.0,26.166135875720485,97.0,35.0,228.0,57.0,22.045407685048602,87.0,39.0,1,1,0,0,0,0,168,168,19531.25,19531.25,0.0,137.0,24.399999999999995,51.923447925233596,2696.0444444444447,2,2,0,2,9,0,0,0,1.0,24.4,21.4,27.4,0,0,0,0,0,0,0,10,0,13,65280,505,1,32,0,0,0,0,0,0,0,0,256,0
10.16.0.7-144.122.71.18-38668-6443-6,10.16.0.7,38668,144.122.71.18,6443,6,2023-03-19 15:53:28.328059,104152986,18,11,691.0,476.0,174.0,0.0,38.38888888888889,60.30621750102593,59.0,31.0,43.272727272727266,12.71291397824204,11.204671558816374,0.2784365682996357,3719749.4999999995,8628548.779078554,3.0000842E7,18.0,1.04152986E8,6126646.235294118,1.0486704900842493E7,3.0000842E7,118.0,1.04112569E8,1.0411256899999999E7,1.2095519506584654E7,3.0001138E7,536.0,7,11,0,0,0,0,576,352,0.17282269756529112,0.10561387073434457,0.0,174.0,40.24137931034483,47.66149626901138,2271.6182266009855,0,0,0,18,29,0,0,0,0.6111111111111112,40.241379310344826,38.388888888888886,43.27272727272727,0,0,0,0,0,0,0,23,0,16,12242,1879,6,32,21636.666666666664,23449.998351101578,44832.0,219.0,1.7330381166666668E7,1.0913875744864708E7,3.0000842E7,6111109.0,3147168057,0
100.64.0.2-10.16.0.7-41228-7472-6,100.64.0.2,41228,10.16.0.7,7472,6,2023-03-19 15:24:52.145737,667,6,6,108.0,7409.0,108.0,0.0,18.0,44.090815370097204,4096.0,0.0,1234.8333333333333,1928.953334496889,1.1269865067466268E7,17991.004497751124,60.63636363636364,119.76666708836204,410.0,2.0,639.0,127.8,174.78043368752694,434.0,24.0,639.0,127.8,164.17886587499623,410.0,15.0,1,2,0,0,0,0,200,200,8995.502248875562,8995.502248875562,0.0,4096.0,626.4166666666666,1447.7592377899236,2096006.8106060608,2,2,0,3,11,0,0,0,1.0,626.4166666666666,18.0,1234.8333333333333,0,0,0,0,0,0,0,9,0,617,65280,505,1,32,0,0,0,0,0,0,0,0,667,0
10.16.0.2-144.122.71.18-51002-6642-6,10.16.0.2,51002,144.122.71.18,6642,6,2023-03-19 15:51:37.517679,7028,16,10,528.0,21205.0,261.0,0.0,33.0,74.04683202766567,6740.0,0.0,2120.5,2951.481144179045,3092344.9060899257,3699.487763232783,281.12,319.772877732514,1058.0,1.0,7028.0,468.53333333333336,371.6301669030394,1145.0,1.0,6362.0,706.8888888888889,676.4265378524938,1713.0,7.0,4,6,0,0,0,0,520,328,2276.607854297097,1422.8799089356858,0.0,6740.0,835.8846153846154,2052.3134132373266,4211990.346153846,2,2,0,10,25,0,0,0,0.625,835.8846153846154,33.0,2120.5,0,0,0,0,0,0,0,20,0,815,65280,503,4,32,0,0,0,0,0,0,0,0,7028,0
10.16.0.6-144.122.71.18-43840-6642-6,10.16.0.6,43840,144.122.71.18,6642,6,2023-03-19 15:28:17.503613,981,12,10,528.0,21205.0,261.0,0.0,44.0,83.35902634224607,6740.0,0.0,2120.5,2951.481144179045,2.21539245667686E7,22426.095820591232,46.71428571428571,74.63319828142357,314.0,4.0,981.0,89.18181818181819,96.31388080834266,314.0,7.0,957.0,106.33333333333331,119.90204335206303,382.0,8.0,4,6,0,0,0,0,392,328,12232.415902140672,10193.67991845056,0.0,6740.0,987.8636363636366,2203.8580737177494,4856990.40909091,2,2,0,10,21,0,0,0,0.8333333333333334,987.8636363636364,44.0,2120.5,0,0,0,0,0,0,0,24,0,963,65280,503,4,32,0,0,0,0,0,0,0,0,981,0
10.16.0.6-144.122.71.18-43846-6642-6,10.16.0.6,43846,144.122.71.18,6642,6,2023-03-19 15:33:54.193353,1247,12,10,528.0,21205.0,261.0,0.0,44.0,83.35902634224607,6740.0,0.0,2120.5,2951.481144179045,1.742822774659182E7,17642.34161988773,59.38095238095238,75.48077648678252,307.0,7.0,1247.0,113.36363636363637,98.77780391087133,307.0,7.0,1220.0,135.55555555555554,133.22923019284386,402.0,11.0,4,6,0,0,0,0,392,328,9623.09542902967,8019.246190858059,0.0,6740.0,987.8636363636366,2203.8580737177494,4856990.40909091,2,2,0,10,21,0,0,0,0.8333333333333334,987.8636363636364,44.0,2120.5,0,0,0,0,0,0,0,24,0,963,65280,503,4,32,0,0,0,0,0,0,0,0,1247,0
100.64.0.2-10.16.0.4-55840-8181-6,100.64.0.2,55840,10.16.0.4,8181,6,2023-03-19 15:02:58.745751,319,5,5,106.0,137.0,106.0,0.0,21.2,47.40464112299554,137.0,0.0,27.4,61.26826258349424,761755.4858934169,31347.96238244514,35.44444444444444,27.07910223360032,77.0,7.0,300.0,75.0,19.79898987322333,93.0,47.0,283.0,70.75,35.453020557727754,106.0,27.0,1,1,0,0,0,0,168,168,15673.98119122257,15673.98119122257,0.0,137.0,24.3,51.747356346859775,2677.788888888889,2,2,0,2,9,0,0,0,1.0,24.3,21.2,27.4,0,0,0,0,0,0,0,10,0,13,65280,505,1,32,0,0,0,0,0,0,0,0,319,0
100.64.0.2-10.16.0.5-42572-8080-6,100.64.0.2,42572,10.16.0.5,8080,6,2023-03-19 15:31:06.218317,396,5,5,107.0,137.0,107.0,0.0,21.4,47.8518547184955,137.0,0.0,27.4,61.26826258349424,616161.6161616162,25252.525252525254,44.0,48.13522618623496,141.0,7.0,379.0,94.75,49.5,141.0,40.0,363.0,90.75,59.055764607134954,164.0,28.0,1,1,0,0,0,0,168,168,12626.262626262627,12626.262626262627,0.0,137.0,24.399999999999995,51.923447925233596,2696.0444444444447,2,2,0,2,9,0,0,0,1.0,24.4,21.4,27.4,0,0,0,0,0,0,0,10,0,13,65280,505,1,32,0,0,0,0,0,0,0,0,396,0
100.64.0.2-10.16.0.7-44674-7472-6,100.64.0.2,44674,10.16.0.7,7472,6,2023-03-19 15:56:07.556900,577,6,6,108.0,7409.0,108.0,0.0,18.0,44.090815370097204,4096.0,0.0,1234.8333333333333,1928.953334496889,1.3027729636048526E7,20797.227036395147,52.45454545454545,109.63244377132494,379.0,3.0,563.0,112.6,160.8207076218731,399.0,25.0,555.0,110.99999999999999,152.06248715577422,379.0,14.0,1,2,0,0,0,0,200,200,10398.613518197573,10398.613518197573,0.0,4096.0,626.4166666666666,1447.7592377899236,2096006.8106060608,2,2,0,3,11,0,0,0,1.0,626.4166666666666,18.0,1234.8333333333333,0,0,0,0,0,0,0,9,0,617,65280,505,1,32,0,0,0,0,0,0,0,0,577,0
10.16.0.2-144.122.71.18-45294-6642-6,10.16.0.2,45294,144.122.71.18,6642,6,2023-03-19 15:28:53.607242,6090,14,8,474.0,16238.0,207.0,0.0,33.857142857142854,66.99466929753227,6740.0,0.0,2029.75,2969.1973783210456,2744170.7717569787,3612.47947454844,290.0,320.073429075267,1141.0,5.0,6090.0,468.46153846153845,359.26490119516154,1277.0,7.0,5342.0,763.1428571428571,679.9282875351461,1795.0,10.0,4,6,0,0,1,0,444,264,2298.8505747126437,1313.6288998357963,0.0,6740.0,759.6363636363636,1976.6658446666856,3907207.8614718616,1,2,1,10,20,0,0,0,0.5714285714285714,759.6363636363636,33.857142857142854,2029.75,0,0,0,0,0,0,0,21,0,738,65280,504,4,20,0,0,0,0,0,0,0,0,6090,0
10.16.0.2-144.122.71.18-52656-6642-6,10.16.0.2,52656,144.122.71.18,6642,6,2023-03-19 15:22:33.506169,6277,14,9,474.0,16238.0,207.0,0.0,33.85714285714285,66.99466929753228,6740.0,0.0,1804.2222222222222,2858.650283690617,2662418.3527162657,3664.1707822208064,285.31818181818187,320.327865722671,1286.0,4.0,6277.0,482.84615384615387,372.8276738105345,1434.0,4.0,5635.0,704.375,530.8973367260917,1454.0,11.0,4,6,0,0,0,0,456,296,2230.364823960491,1433.8059582603155,0.0,6740.0,726.6086956521739,1937.7039303616875,3754696.5217391313,2,2,0,10,22,0,0,0,0.6428571428571429,726.6086956521739,33.857142857142854,1804.2222222222222,0,0,0,0,0,0,0,20,0,706,65280,504,4,32,0,0,0,0,0,0,0,0,6277,0
10.16.0.4-144.122.71.18-52536-6443-6,10.16.0.4,52536,144.122.71.18,6443,6,2023-03-19 15:54:45.565334,104448016,10,8,270.0,180.0,153.0,0.0,27.0,57.54997827975264,59.0,0.0,22.5,26.278725779067532,4.3083633106061106,0.17233453242424443,6144000.94117647,1.1950603149348486E7,3.0976065E7,8.0,1.04448008E8,1.1605334222222222E7,1.4640075557748197E7,3.0976074E7,80.0,1.04448002E8,1.4921143142857142E7,1.5116719962426223E7,3.0976082E7,517.0,2,4,0,0,0,0,320,256,0.09574140690235801,0.07659312552188641,0.0,153.0,25.0,45.20020822440325,2043.0588235294113,0,0,0,6,18,0,0,0,0.8,25.0,27.0,22.5,0,0,0,0,0,0,0,15,0,10,1618,1008,2,32,507503.99999999994,1014981.3333386974,2029976.0,9.0,2.5604498E7,1.0010911809216382E7,3.0976065E7,1.0597673E7,3231744034,0
100.64.0.2-100.64.0.1-0-0-0,100.64.0.2,0,100.64.0.1,0,0,2023-03-19 15:55:21.621148,117306296,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4091851983801449,2495878.6382978717,2576969.4479656294,5101740.0,108.0,1.17306121E8,5100266.130434781,4269.784881789575,5101868.0,5080720.0,1.1730614E8,5100266.956521739,4276.8034311777055,5101864.0,5080686.0,0,0,0,0,0,0,0,0,0.20459259919007244,0.20459259919007244,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.4782608695652,24.31398693086571,199.0,108.0,5100116.652173912,4271.992047667749,5101740.0,5080559.0,0,0
10.16.0.6-144.122.71.18-34788-6443-6,10.16.0.6,34788,144.122.71.18,6443,6,2023-03-19 15:55:25.708608,116520419,341,394,10800.0,812603.0,48.0,0.0,31.67155425219942,20.882529573802234,12132.0,0.0,2062.44416243655,3549.0236120171694,7066.598344449825,6.3079072861898995,158747.16485013632,932337.3315325144,5893699.0,0.0,1.16480216E8,342588.8705882351,1353821.2789158865,5931840.0,5.0,1.16520404E8,296489.57760814246,1258902.8429824507,5895800.0,4.0,240,281,0,0,0,0,10924,12608,2.926525693320756,3.3813815928691433,0.0,12132.0,1120.2761904761908,2787.6866066822117,7771196.617075384,0,0,0,521,735,0,0,0,1.155425219941349,1120.2761904761905,31.671554252199414,2062.444162436548,183,4,862,13716,4,173033846,0,14,0,1105,12709,502,239,32,244251.84210526315,30662.791194002828,324366.0,210751.0,5871123.526315789,20128.480473002695,5893699.0,5848409.0,3299841354,0
10.16.0.6-144.122.71.18-0-0-0,10.16.0.6,0,144.122.71.18,0,0,2023-03-19 15:55:26.294498,116396179,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0309616778743227,978119.151260504,2161485.108376017,5980288.0,7.0,1.1639617E8,1972816.440677966,2740256.171568506,5980295.0,99871.0,1.16396165E8,1972816.355932203,2740261.536174225,5980311.0,99870.0,0,0,0,0,0,0,0,0,0.5154808389371613,0.5154808389371613,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200665.05263157896,189.14470465293564,201081.0,200272.0,5914896.210526316,24766.180505723896,5980288.0,5892495.0,0,0
10.16.0.6-114.114.114.114-0-0-0,10.16.0.6,0,114.114.114.114,0,0,2023-03-19 15:55:26.596817,116363630,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0312500563964875,977845.6302521011,2177255.942780911,6017493.0,603.0,1.16200167E8,1969494.3559322036,2880601.1210576184,6181021.0,1032.0,1.16199942E8,1969490.5423728814,2880722.751514574,6181192.0,603.0,0,0,0,0,0,0,0,0,0.5156250281982437,0.5156250281982437,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165785.05263157896,71.00663011625926,166038.0,165718.0,5949898.736842105,24981.455379367817,6017493.0,5928658.0,0,0
10.16.0.5-144.122.71.18-34528-6443-6,10.16.0.5,34528,144.122.71.18,6443,6,2023-03-19 15:55:06.045252,118784086,10,8,156.0,180.0,117.0,0.0,15.6,37.67757954009254,59.0,0.0,22.5,26.278725779067532,2.8286617451432003,0.15153545063267146,6987299.176470588,1.2204607253324738E7,3.1112337E7,9.0,1.18784076E8,1.3198230666666666E7,1.434179148402961E7,3.1112337E7,59.0,1.18784077E8,1.696915385714286E7,1.4158529706774622E7,3.1155062E7,646.0,2,4,0,0,0,0,320,256,0.08418636146259525,0.0673490891700762,0.0,117.0,18.666666666666668,32.378278848272195,1048.3529411764705,0,0,0,6,18,0,0,0,0.8,18.666666666666668,15.6,22.5,0,0,0,0,0,0,0,8,0,10,942,502,2,32,17429.6,23854.15531516469,43600.0,9.0,2.37393856E7,9942624.790415445,3.1112337E7,8891919.0,3268608016,0
10.16.0.2-144.122.71.18-56026-6443-6,10.16.0.2,56026,144.122.71.18,6443,6,2023-03-19 15:55:35.308097,117218662,483,314,10260.0,771779.0,96.0,0.0,21.2422360248447,29.3085835070375,15675.0,0.0,2457.8949044585984,3831.057983959468,6671.625376512146,6.7992586368201335,147259.62562814075,931136.5828863283,6688506.0,1.0,1.17218632E8,243192.18257261417,1187351.1852423693,6688553.0,1.0,1.17216042E8,374492.1469648562,1458358.0039864038,6689917.0,6.0,191,247,0,0,0,0,15492,10048,4.120504293079203,2.678754343740931,0.0,15675.0,981.2283563362613,2681.625421278889,7191114.90004918,0,0,0,438,797,0,0,0,0.650103519668737,981.228356336261,21.242236024844722,2457.894904458599,183,4,820,12664,4,6591927,0,12,0,968,1083,502,190,32,240974.83333333337,34730.690652589714,307201.0,202207.0,6258784.555555554,194855.00125424244,6688506.0,5976645.0,3309416892,0
10.16.0.2-144.122.71.18-0-0-0,10.16.0.2,0,144.122.71.18,0,0,2023-03-19 15:55:35.833542,117195344,57,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9727348895362259,1037126.9380530979,2302326.2948707724,6709579.0,6.0,1.17195325E8,2092773.660714285,2923150.7693100125,6709586.0,99049.0,1.17195319E8,2092773.5535714293,2923158.5033971537,6709601.0,99056.0,0,0,0,0,0,0,0,0,0.48636744476811294,0.48636744476811294,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200674.8888888889,318.0262454742676,201206.0,200204.0,6299049.611111112,193839.56033948425,6709579.0,5995963.0,0,0
